Id	UId	Classification	Representative	Domain	Phylum	Class	Order	Family	Genus	Species	ShortGenus	ClassShortGenus	ColorGenus	PCo1	PCo2	PCo3
GCF_000372745.1_ASM37274v1_genomic|HS20	GCF_000372745.1_ASM37274v1_genomic	GCF_000372745.1_ASM37274v1_genomic|HS20	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Embleya;s__Embleya scabrispora	No	Bacteria	Actinobacteriota	Actinomycetia	Streptomycetales	Streptomycetaceae	Embleya	Embleya scabrispora	Embleya	Actinomycetia|Embleya	Other	-0.164198503515029	0.0762059042403851	0.113825800572234
GCF_000373485.1_ASM37348v1_genomic|HS7	GCF_000373485.1_ASM37348v1_genomic	GCF_000373485.1_ASM37348v1_genomic|HS7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae_A;g__Dasania;s__Dasania marina	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae_A	Dasania	Dasania marina	Dasania	Gammaproteobacteria|Dasania	Other	-0.182987031621356	-0.0415485674054893	0.127826640379545
GCF_000374645.1_ASM37464v1_genomic|HS3	GCF_000374645.1_ASM37464v1_genomic	GCF_000374645.1_ASM37464v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrococcales;f__Nitrococcaceae;g__Arhodomonas;s__Arhodomonas aquaeolei	No	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrococcales	Nitrococcaceae	Arhodomonas	Arhodomonas aquaeolei	Arhodomonas	Gammaproteobacteria|Arhodomonas	Other	0.323549499711369	0.143480518717391	0.0500389069547897
GCF_000377645.1_ASM37764v1_genomic|HS3	GCF_000377645.1_ASM37764v1_genomic	GCF_000377645.1_ASM37764v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Thiomonas;s__Thiomonas sp000377645	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Thiomonas	Thiomonas sp000377645	Thiomonas	Gammaproteobacteria|Thiomonas	Other	0.279344507571258	-0.0046582560964197	-0.0451705620690442
GCF_000378245.1_ASM37824v1_genomic|HS9	GCF_000378245.1_ASM37824v1_genomic	GCF_000378245.1_ASM37824v1_genomic|HS9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Aromatoleum;s__Aromatoleum toluclasticum	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Aromatoleum	Aromatoleum toluclasticum	Aromatoleum	Gammaproteobacteria|Aromatoleum	Other	0.302594030895153	0.127298155203411	0.0775855061523762
GCF_000381265.1_ASM38126v1_genomic|HS13	GCF_000381265.1_ASM38126v1_genomic	GCF_000381265.1_ASM38126v1_genomic|HS13	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Curvibacter;s__Curvibacter lanceolatus	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Curvibacter	Curvibacter lanceolatus	Curvibacter	Gammaproteobacteria|Curvibacter	Other	-0.0187745736276765	-0.292375509210548	-0.119577436108897
GCF_000382185.1_ASM38218v1_genomic|HS3	GCF_000382185.1_ASM38218v1_genomic	GCF_000382185.1_ASM38218v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella_B;s__Bordetella_B sp000382185	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Bordetella_B	Bordetella_B sp000382185	Bordetella	Gammaproteobacteria|Bordetella	Other	0.258541671311427	-0.0719492530442203	0.0826929331207145
GCF_000382245.1_ASM38224v1_genomic|HS1	GCF_000382245.1_ASM38224v1_genomic	GCF_000382245.1_ASM38224v1_genomic|HS1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Kushneria;s__Kushneria aurantia	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Kushneria	Kushneria aurantia	Kushneria	Gammaproteobacteria|Kushneria	Other	-0.059850433111973	-0.0475009314111483	-0.0491626172367527
GCF_000382345.1_ASM38234v1_genomic|HS5	GCF_000382345.1_ASM38234v1_genomic	GCF_000382345.1_ASM38234v1_genomic|HS5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__Massilia niastensis	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Massilia	Massilia niastensis	Massilia	Gammaproteobacteria|Massilia	Other	-0.0108305583794474	-0.0813850576237817	0.0110682624422756
GCF_000382365.1_ASM38236v1_genomic|HS5	GCF_000382365.1_ASM38236v1_genomic	GCF_000382365.1_ASM38236v1_genomic|HS5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Pannonibacter;s__Pannonibacter phragmitetus	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Pannonibacter	Pannonibacter phragmitetus	Pannonibacter	Alphaproteobacteria|Pannonibacter	Other	-0.0874280445054944	-0.012063393876162	0.150887789568642
GCF_000383775.1_ASM38377v1_genomic|HS5	GCF_000383775.1_ASM38377v1_genomic	GCF_000383775.1_ASM38377v1_genomic|HS5	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Saccharomonospora;s__Saccharomonospora halophila	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora halophila	Saccharomonospora	Actinomycetia|Saccharomonospora	Other	-0.159609566947728	0.0714834681739763	0.00750381301433744
GCF_000383915.1_ASM38391v1_genomic|HS17	GCF_000383915.1_ASM38391v1_genomic	GCF_000383915.1_ASM38391v1_genomic|HS17	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Amycolatopsis;s__Amycolatopsis benzoatilytica	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis benzoatilytica	Amycolatopsis	Actinomycetia|Amycolatopsis	Other	-0.139433027743307	0.104615696172512	-0.0690202758643905
GCF_000399665.1_Acin_calc_ANC_3811_V1_genomic|HS9	GCF_000399665.1_Acin_calc_ANC_3811_V1_genomic	GCF_000399665.1_Acin_calc_ANC_3811_V1_genomic|HS9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter calcoaceticus_B	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter calcoaceticus_B	Acinetobacter	Gammaproteobacteria|Acinetobacter	Gammaproteobacteria|Acinetobacter	-0.124071814789572	-0.0136310785432651	0.203634369614059
GCF_000399685.1_Acin_pitt_ANC_4050_V1_genomic|HS10	GCF_000399685.1_Acin_pitt_ANC_4050_V1_genomic	GCF_000399685.1_Acin_pitt_ANC_4050_V1_genomic|HS10	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter pittii_E	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii_E	Acinetobacter	Gammaproteobacteria|Acinetobacter	Gammaproteobacteria|Acinetobacter	-0.146270486354111	-0.0364123711504486	0.213785425952635
GCF_000411975.1_AO43388_01_genomic|HS1	GCF_000411975.1_AO43388_01_genomic	GCF_000411975.1_AO43388_01_genomic|HS1	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Amycolatopsis;s__Amycolatopsis orientalis_D	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis orientalis_D	Amycolatopsis	Actinomycetia|Amycolatopsis	Other	-0.166030114129543	0.0859394256185637	-0.045194951749848
GCF_000412695.1_ASM41269v1_genomic|HS4	GCF_000412695.1_ASM41269v1_genomic	GCF_000412695.1_ASM41269v1_genomic|HS4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_F;s__Pseudomonas_F resinovorans_A	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_F	Pseudomonas_F resinovorans_A	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.0587483826535519	-0.2245329448317	0.0636221949834696
GCF_000416235.1_ASM41623v1_genomic|HS3	GCF_000416235.1_ASM41623v1_genomic	GCF_000416235.1_ASM41623v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp000416235	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp000416235	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.12125406659155	-0.0383260056290575	-0.00947985652905992
GCF_000422845.1_ASM42284v1_genomic|HS7	GCF_000422845.1_ASM42284v1_genomic	GCF_000422845.1_ASM42284v1_genomic|HS7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Oceanobacter;s__Oceanobacter kriegii	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Oceanobacter	Oceanobacter kriegii	Oceanobacter	Gammaproteobacteria|Oceanobacter	Other	-0.0142623305455509	-0.304852350288129	-0.067015715581333
GCF_000422885.1_ASM42288v1_genomic|HS2	GCF_000422885.1_ASM42288v1_genomic	GCF_000422885.1_ASM42288v1_genomic|HS2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ottowia;s__Ottowia thiooxydans	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ottowia	Ottowia thiooxydans	Ottowia	Gammaproteobacteria|Ottowia	Other	0.24635144978706	0.143215044350497	0.0975254345173144
GCF_000425625.1_ASM42562v1_genomic|HS3	GCF_000425625.1_ASM42562v1_genomic	GCF_000425625.1_ASM42562v1_genomic|HS3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_N;s__Pseudomonas_N azotifigens	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_N	Pseudomonas_N azotifigens	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.00438785770308241	-0.246201647947012	-0.0237505184145221
GCF_000425725.1_ASM42572v1_genomic|HS4	GCF_000425725.1_ASM42572v1_genomic	GCF_000425725.1_ASM42572v1_genomic|HS4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas halocynthiae	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas	Halomonas halocynthiae	Halomonas	Gammaproteobacteria|Halomonas	Other	-0.0733367912657906	-0.0743656359324455	-0.0481135521864199
GCF_000430725.1_ASM43072v1_genomic|HS11	GCF_000430725.1_ASM43072v1_genomic	GCF_000430725.1_ASM43072v1_genomic|HS11	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Azohydromonas;s__Azohydromonas australica	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Azohydromonas	Azohydromonas australica	Azohydromonas	Gammaproteobacteria|Azohydromonas	Other	0.123656880554631	-0.100693436250057	0.118673367958567
GCF_000430725.1_ASM43072v1_genomic|HS6	GCF_000430725.1_ASM43072v1_genomic	GCF_000430725.1_ASM43072v1_genomic|HS6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Azohydromonas;s__Azohydromonas australica	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Azohydromonas	Azohydromonas australica	Azohydromonas	Gammaproteobacteria|Azohydromonas	Other	3.24950371726327e-05	-0.210664122008262	-0.0503684342014116
GCF_000455385.1_ASM45538v1_genomic|HS2	GCF_000455385.1_ASM45538v1_genomic	GCF_000455385.1_ASM45538v1_genomic|HS2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_F;s__Pseudomonas_F alcaligenes_A	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_F	Pseudomonas_F alcaligenes_A	Pseudomonas	Gammaproteobacteria|Pseudomonas	Gammaproteobacteria|Pseudomonas	-0.0470907845832171	-0.301485801698658	-0.0537368515989364
GCF_000472445.1_ASM47244v1_genomic|HS1	GCF_000472445.1_ASM47244v1_genomic	GCF_000472445.1_ASM47244v1_genomic|HS1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia sp000472445	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp000472445	Paraburkholderia	Gammaproteobacteria|Paraburkholderia	Gammaproteobacteria|Paraburkholderia	-0.046797712068162	-0.0981798177435366	0.0538230578370328
GCF_000472545.1_ASM47254v1_genomic|HS2	GCF_000472545.1_ASM47254v1_genomic	GCF_000472545.1_ASM47254v1_genomic|HS2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia sp000472545	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp000472545	Paraburkholderia	Gammaproteobacteria|Paraburkholderia	Gammaproteobacteria|Paraburkholderia	-0.259712013642679	0.0693443083480667	-0.0238744161789474
GCF_000472965.1_ASM47296v1_genomic|HS12	GCF_000472965.1_ASM47296v1_genomic	GCF_000472965.1_ASM47296v1_genomic|HS12	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium elkanii_B	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium elkanii_B	Bradyrhizobium	Alphaproteobacteria|Bradyrhizobium	Alphaproteobacteria|Bradyrhizobium	0.263974354055349	-0.0775062084673773	-0.0607723136157712
GCF_000472985.1_ASM47298v1_genomic|HS1	GCF_000472985.1_ASM47298v1_genomic	GCF_000472985.1_ASM47298v1_genomic|HS1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium japonicum	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium japonicum	Bradyrhizobium	Alphaproteobacteria|Bradyrhizobium	Alphaproteobacteria|Bradyrhizobium	0.176322397545036	0.222071010770169	-0.0680067178793963
GCF_000473045.1_ASM47304v1_genomic|HS12	GCF_000473045.1_ASM47304v1_genomic	GCF_000473045.1_ASM47304v1_genomic|HS12	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium sp000473045	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium sp000473045	Bradyrhizobium	Alphaproteobacteria|Bradyrhizobium	Alphaproteobacteria|Bradyrhizobium	0.253981968255864	0.167335770244511	-0.00556823294720145
GCF_000482785.1_ASM48278v1_genomic|HS6	GCF_000482785.1_ASM48278v1_genomic	GCF_000482785.1_ASM48278v1_genomic|HS6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Derxia;s__Derxia gummosa	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Derxia	Derxia gummosa	Derxia	Gammaproteobacteria|Derxia	Other	-0.0471791540299061	-0.287727888688229	-0.0515808146538842
GCF_000496305.1_ASM49630v2_genomic|HS6	GCF_000496305.1_ASM49630v2_genomic	GCF_000496305.1_ASM49630v2_genomic|HS6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Martelella;s__Martelella sp001578105	No	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Martelella	Martelella sp001578105	Martelella	Alphaproteobacteria|Martelella	Other	-0.132740305095168	-0.0419245256808481	-0.0253099601426219
GCF_000496755.2_ASM49675v2_genomic|HS1	GCF_000496755.2_ASM49675v2_genomic	GCF_000496755.2_ASM49675v2_genomic|HS1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia_A;s__Serratia_A sp000496755	No	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia_A	Serratia_A sp000496755	Serratia	Gammaproteobacteria|Serratia	Other	-0.102916826629102	-0.0530842882131504	-0.0274554082310563
GCF_000518645.1_ASM51864v1_genomic|HS6	GCF_000518645.1_ASM51864v1_genomic	GCF_000518645.1_ASM51864v1_genomic|HS6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Curvibacter;s__Curvibacter gracilis	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Curvibacter	Curvibacter gracilis	Curvibacter	Gammaproteobacteria|Curvibacter	Other	-0.00466100500507177	-0.279922761975202	-0.0763804294888715
GCF_000519185.1_ASM51918v1_genomic|HS22	GCF_000519185.1_ASM51918v1_genomic	GCF_000519185.1_ASM51918v1_genomic|HS22	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia nodosa	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia nodosa	Paraburkholderia	Gammaproteobacteria|Paraburkholderia	Gammaproteobacteria|Paraburkholderia	-0.274641993562667	0.0781068533528419	-0.126509654604628
GCF_000519205.1_ASM51920v1_genomic|HS4	GCF_000519205.1_ASM51920v1_genomic	GCF_000519205.1_ASM51920v1_genomic|HS4	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__Amycolatopsis;s__Amycolatopsis taiwanensis	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis taiwanensis	Amycolatopsis	Actinomycetia|Amycolatopsis	Other	-0.232487793064146	0.0239771430507661	0.0715699899881251
GCF_000521505.1_ASM52150v1_genomic|HS7	GCF_000521505.1_ASM52150v1_genomic	GCF_000521505.1_ASM52150v1_genomic|HS7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Advenella;s__Advenella mimigardefordensis	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Advenella	Advenella mimigardefordensis	Advenella	Gammaproteobacteria|Advenella	Other	0.345441990915484	-0.0102350993065035	-0.0380083581944223
GCF_000567945.1_ASM56794v1_genomic|HS5	GCF_000567945.1_ASM56794v1_genomic	GCF_000567945.1_ASM56794v1_genomic|HS5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia thailandensis	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia thailandensis	Burkholderia	Gammaproteobacteria|Burkholderia	Gammaproteobacteria|Burkholderia	-0.194767049295145	0.0845530524499739	-0.195221423705607
GCF_000577615.1_RV1423_genomic|HS10	GCF_000577615.1_RV1423_genomic	GCF_000577615.1_RV1423_genomic|HS10	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Herbaspirillum;s__Herbaspirillum sp000577615	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Herbaspirillum	Herbaspirillum sp000577615	Herbaspirillum	Gammaproteobacteria|Herbaspirillum	Other	-0.0425877612228278	-0.301584986976005	-0.17116735115054
GCF_000580675.1_ASM58067v1_genomic|HS1	GCF_000580675.1_ASM58067v1_genomic	GCF_000580675.1_ASM58067v1_genomic|HS1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter nosocomialis	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter nosocomialis	Acinetobacter	Gammaproteobacteria|Acinetobacter	Gammaproteobacteria|Acinetobacter	-0.143862706362632	-0.0292296137883003	0.219991622487013
GCF_000581035.1_ASM58103v1_genomic|HS4	GCF_000581035.1_ASM58103v1_genomic	GCF_000581035.1_ASM58103v1_genomic|HS4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter radioresistens	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter radioresistens	Acinetobacter	Gammaproteobacteria|Acinetobacter	Gammaproteobacteria|Acinetobacter	-0.150507785292425	-0.061002877100145	-0.109738883666299
GCF_000588275.1_ASM58827v1_genomic|HS2	GCF_000588275.1_ASM58827v1_genomic	GCF_000588275.1_ASM58827v1_genomic|HS2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter pittii_H	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii_H	Acinetobacter	Gammaproteobacteria|Acinetobacter	Gammaproteobacteria|Acinetobacter	-0.146234595418656	-0.0328091086103458	0.218378269652223
GCF_000600295.1_HgNR1.0_genomic|HS6	GCF_000600295.1_HgNR1.0_genomic	GCF_000600295.1_HgNR1.0_genomic|HS6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hylemonella;s__Hylemonella gracilis_A	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hylemonella	Hylemonella gracilis_A	Hylemonella	Gammaproteobacteria|Hylemonella	Other	0.0184944262919716	-0.27078782836342	-0.0503348798011755
GCF_000620225.1_ASM62022v1_genomic|HS1	GCF_000620225.1_ASM62022v1_genomic	GCF_000620225.1_ASM62022v1_genomic|HS1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax sp000620225	No	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax sp000620225	Variovorax	Gammaproteobacteria|Variovorax	Gammaproteobacteria|Variovorax	0.412017618709526	-0.00589892899719374	-0.229011271807229
GCF_000621065.1_ASM62106v1_genomic|HS6	GCF_000621065.1_ASM62106v1_genomic	GCF_000621065.1_ASM62106v1_genomic|HS6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter tandoii	No	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter tandoii	Acinetobacter	Gammaproteobacteria|Acinetobacter	Gammaproteobacteria|Acinetobacter	-0.220735973139982	-0.0633668443528923	0.156141420885376
GCF_000626675.1_ASM62667v1_genomic|HS2	GCF_000626675.1_ASM62667v1_genomic	GCF_000626675.1_ASM62667v1_genomic|HS2	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium glyciniphilum	No	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium glyciniphilum	Corynebacterium	Actinomycetia|Corynebacterium	Other	-0.196549782497055	0.0820285415540751	0.0540368899874799
